Date,Open ,High ,Low ,Close 
1/31/2012,62772.4,63393.65,62663.96,63072.31
1/30/2012,62901.79,62901.79,61989.1,62770.01
1/27/2012,62954.57,63263.32,62769.35,62904.2
1/26/2012,62486.22,63804.73,62485.21,62953.06
1/24/2012,62386.24,62535.83,61666.8,62486.22
1/23/2012,62311.63,62693.26,61908.47,62386.24
1/20/2012,61932.4,62312.13,61592.7,62312.13
1/19/2012,61726.31,62181.26,61565.51,61926.69
1/18/2012,60643.27,61722.86,60610.36,61722.86
1/17/2012,59961.04,60890.75,59961.04,60645.9
1/16/2012,59146.32,59981.82,59146.32,59956.46
1/13/2012,59917.89,59917.89,58874.06,59146.58
1/12/2012,59965.8,60503.93,59586.37,59920.78
1/11/2012,59798.62,60093.91,59422.64,59962.4
1/10/2012,59089.85,60111.75,59089.85,59805.96
1/9/2012,58601.23,59220.07,58598.7,59082.88
1/6/2012,58564.78,59260.95,58355.19,58600.37
1/5/2012,59353.52,59353.52,57962.51,58546.08
1/4/2012,59263.03,59518.98,58557.77,59364.95
1/3/2012,57835.75,59288.17,57835.75,59264.87
1/2/2012,56755.13,57993.4,56649.27,57829.27
12/29/2011,56533.76,56945.39,56312.62,56754.08
12/28/2011,58006.4,58010.14,56447.13,56533.76
12/27/2011,57665.91,58110.85,57610.75,58005.2
12/26/2011,57701.67,57856.1,57669.48,57669.48
12/23/2011,57347.87,57791.59,57347.87,57701.07
12/22/2011,56655.99,57459.24,56557.49,57347.87
12/21/2011,56864.83,56864.83,56046.18,56653.37
12/20/2011,55301.27,56864.85,55301.27,56864.85
12/19/2011,56100.14,56375.66,55298.33,55298.33
12/16/2011,56334.17,56823.04,56086.53,56096.93
12/15/2011,56646.87,57332.08,56232.01,56331.15
12/14/2011,57495.06,57495.06,56646.87,56646.87
12/13/2011,57355.43,58153.33,57333.08,57494.85
12/12/2011,58234.59,58234.87,56838.62,57346.86
12/9/2011,57455.42,58540.13,57455.42,58236.46
12/8/2011,58664.31,59216.53,57259.55,57455.02
12/7/2011,59533.69,59534.72,58580.92,58662.83
12/6/2011,58909.62,59575.99,58496.76,59536.16
12/5/2011,57893.71,59244.99,57893.71,58910.48
12/2/2011,58146.93,58979.52,57618.32,57885.85
12/1/2011,56876.07,58302.07,56876.07,58143.42
11/30/2011,55307.29,57591.9,55307.29,56874.98
11/29/2011,56027.74,56363.52,55299.76,55299.76
11/28/2011,54899.23,56443.93,54899.23,56017.35
11/25/2011,55270.66,55609.85,54741.62,54894.49
11/24/2011,54978.33,55519.29,54537.4,55279.88
11/23/2011,55878.64,55878.64,54812.93,54972.08
11/22/2011,56289.66,56570.18,55608.61,55878.44
11/21/2011,56721.91,56721.91,55504.98,56284.59
11/18/2011,56988.55,57477.15,56417.99,56731.34
11/17/2011,58549.51,58555.43,56663.29,56988.9
11/16/2011,58255.72,58877.13,57784.04,58559.99
11/14/2011,58538.76,58716.73,58013.24,58258.23
11/11/2011,57324.84,58747,57324.84,58546.97
11/10/2011,57560.97,58313.68,57294.17,57321.81
11/9/2011,59010.77,59010.77,57201.19,57549.74
11/8/2011,59205.1,59616.35,58505.05,59026.13
11/7/2011,58669.92,59440.49,58645.37,59198.77
11/4/2011,58185.82,58804.07,57546.52,58669.92
11/3/2011,57326.69,58481.04,57326.69,58196.3
11/1/2011,58300.3,58300.3,56099.28,57322.75
10/31/2011,59512.5,59512.5,58093.72,58338.39
10/28/2011,59270.13,59668.18,58759.83,59513.13
10/27/2011,57145.56,59901.47,57145.56,59270.13
10/26/2011,56305.69,57333.59,56248.61,57143.79
10/25/2011,56884.83,56884.83,55769.7,56285.99
10/24/2011,55259.4,57225.54,55259.4,56891.97
10/21/2011,54013.69,55504.42,54013.69,55255.23
10/20/2011,54953.11,54953.11,53609.97,54009.98
10/19/2011,55037.1,55244.27,54483.16,54966.13
10/18/2011,53915.13,55224.72,53188.37,55031.93
10/17/2011,55021.16,55021.16,53535.69,53911.33
10/14/2011,54602.89,55179.01,54447.23,55030.45
10/13/2011,53836.31,54751.06,53308.44,54601.07
10/11/2011,53270.73,54113.19,52819.81,53838.47
10/10/2011,51243.62,53293.55,51243.62,53273.11
10/7/2011,52290.37,52891.24,50901.83,51243.62
10/6/2011,51015.88,52728.7,51015.88,52290.37
10/5/2011,50682.55,51198.72,50209.42,51013.85
10/4/2011,50789.99,50789.99,49432.89,50686.34
10/3/2011,52319,52319,50791.53,50791.53
9/30/2011,53384.84,53384.84,51897.35,52324.42
9/29/2011,53276.05,54207.35,52848.74,53384.67
9/28/2011,53921.25,54796.1,53257.76,53270.36
9/27/2011,53751.49,54992.05,53751.49,53920.36
9/26/2011,53242.67,53872.53,52398.89,53747.52
9/23/2011,53272.66,53855.03,52754.06,53230.36
9/22/2011,55980.65,55980.65,52706.24,53280.28
9/21/2011,56381.14,57599.95,55914.82,55981.9
9/20/2011,57104.54,57619.74,56378.63,56378.63
9/19/2011,57208.19,57208.19,56059.71,57102.78
9/16/2011,56381.46,57210.11,56257.38,57210.11
9/15/2011,56287.36,57161.24,56196.22,56381.46
9/14/2011,55543.89,56776.46,55089.93,56286.04
9/13/2011,55690.08,56336.47,55166.08,55543.97
9/12/2011,55772.83,55792.14,54309.85,55685.47
9/9/2011,57614.13,57614.13,55527.65,55778.39
9/8/2011,56608.5,58241.99,56608.5,57623.63
9/6/2011,54998.03,56676.35,54121.36,56607.3
9/5/2011,56520.65,56520.65,54817.61,54998.41
9/2/2011,58113.63,58113.63,56301.62,56531.62
9/1/2011,56498.24,58589.26,56498.24,58118.2
8/31/2011,55399.37,56495.12,55399.37,56495.12
8/30/2011,54860.58,55768.45,54424.94,55385.03
8/29/2011,53356.07,55026.66,53356.07,54860.73
8/26/2011,52955.34,53597.69,51971.15,53350.79
8/25/2011,53796.37,54155.02,52677.4,52953.3
8/24/2011,53786.63,54279.18,52992.81,53795.7
8/23/2011,52439.67,53786.63,51853.07,53786.63
8/22/2011,52471.6,53552.02,52397.21,52440.23
8/19/2011,53135.05,53601.16,52335.73,52447.63
8/18/2011,55036.82,55036.82,52246.02,53134.1
8/17/2011,54323.61,55073.02,53827.51,55073.02
8/16/2011,54651.09,54651.09,53539.24,54323.61
8/15/2011,53478.31,54967.63,53474.38,54651.83
8/12/2011,53343.58,53642.56,52649.91,53473.35
8/11/2011,51398.02,53723.67,51398.02,53343.11
8/10/2011,51150.9,52163.66,49946.78,51395.29
8/9/2011,48670.63,51150.9,48666.26,51150.9
8/8/2011,52938.3,52938.3,47793.49,48668.29
8/5/2011,52811.36,53865.79,51152.63,52949.22
8/4/2011,55999.45,55999.45,52628.91,52811.36
8/3/2011,57318.1,57352.34,55249.49,56017.22
8/2/2011,58525.82,58673.42,57258.93,57310.78
8/1/2011,58823.45,59541.92,58167.64,58535.74
7/29/2011,58703.07,58952.4,58009,58823.45
7/28/2011,58297.14,59166.51,58290.36,58708.25
7/27/2011,59336.48,59336.48,58168.7,58288.46
7/26/2011,59972.15,60204.29,59261.08,59339.9
7/25/2011,60263.66,60285.41,59639.98,59970.54
7/22/2011,60263.22,60696.38,60076.88,60270.47
7/21/2011,59120.22,60441,59119.63,60262.95
7/20/2011,59094.07,59551.61,59044.51,59119.71
7/19/2011,58837.61,59394.2,58676.82,59082.13
7/18/2011,59478.93,59479.33,58630.94,58837.61
7/15/2011,59679.35,60104.24,59180.29,59478.01
7/14/2011,60672.96,60684.53,59451.77,59679.35
7/13/2011,59717.78,60846.71,59717.78,60669.89
7/12/2011,60219.64,60516.11,59704.75,59704.75
7/11/2011,61501.58,61501.58,60098.31,60223.63
7/8/2011,62206.58,62206.58,61366.49,61513.24
7/7/2011,62573.09,63206.29,62207.33,62207.33
7/6/2011,63038.81,63038.81,62390.69,62565.46
7/5/2011,63886.43,63886.43,63030.22,63038.81
7/4/2011,63396.72,63891.31,63314.23,63891.31
7/1/2011,62403.64,63454.86,62148.39,63394.34
6/30/2011,62337.41,62574.33,61959.4,62403.64
6/29/2011,62303.24,62624.62,62032.74,62333.97
6/28/2011,61216.26,62308.77,61216.26,62303.37
6/27/2011,61017.23,61456.22,60771.93,61216.98
6/24/2011,61191.88,61458.8,60920.8,61016.72
6/22/2011,61420.04,61858.97,61194.09,61194.09
6/21/2011,61187.62,61542.51,61178.94,61423.61
6/20/2011,61059.23,61571.37,60783.78,61168.24
6/17/2011,60882.59,61268.47,60565.54,61059.98
6/16/2011,61602.06,62040.31,60489.27,60880.62
6/15/2011,62198.11,62198.11,61448.14,61603.74
6/14/2011,62023.41,62697.43,62023.41,62204.83
6/13/2011,62701.28,62967.84,62021.6,62022.92
6/10/2011,63470.09,63478.36,62495.24,62697.16
6/9/2011,63036.69,63772.64,62872.35,63468.82
6/8/2011,63204.22,63353.54,62709.41,63032.97
6/7/2011,63071.86,63784.38,63071.86,63217.85
6/6/2011,64340.5,64512.02,62959.77,63067.73
6/3/2011,64216.34,64978.78,63628.2,64340.5
6/2/2011,63410.91,64218.08,63277.37,64218.08
6/1/2011,64616.35,64673.73,63401.14,63411.48
5/31/2011,63960.93,64620.08,63931.64,64620.08
5/30/2011,64294.96,64460.27,63914.64,63953.93
5/27/2011,64100.77,64548.22,64092.4,64294.96
5/26/2011,63388.69,64121.25,63231.95,64098.57
5/25/2011,63328.63,63857.12,63024.77,63388.44
5/24/2011,62350.11,63414.8,62350.11,63336.75
5/23/2011,62596.52,62596.52,61658.74,62345.18
5/20/2011,62369.83,63043.2,62086.18,62596.52
5/19/2011,62843.91,63607.37,62224.69,62367.36
5/18/2011,63675.18,64015.02,62830.45,62840.61
5/17/2011,62830.37,63680.44,62414.43,63673.34
5/16/2011,63233.37,63828.54,62675.59,62829.68
5/13/2011,64003.16,64165.24,63063.44,63235.3
5/12/2011,63771.66,64328.93,63125.39,64003.16
5/11/2011,64876.7,64876.7,63621.99,63775.82
5/10/2011,64621.97,65143.41,64618.83,64876.88
5/9/2011,64415.96,64781.87,64149.5,64621.97
5/6/2011,63422.21,64703.92,63422.21,64417.34
5/5/2011,63608.91,64267.79,62972.77,63407.01
5/4/2011,64320.41,64807.13,63547.51,63615.5
5/3/2011,65457.68,65468.32,64243.67,64318.18
5/2/2011,66119.4,66500.26,65345.68,65462.75
4/29/2011,65664.39,66293.78,65460.92,66132.86
4/28/2011,66249.18,66249.18,65105.31,65673.21
4/27/2011,67142.73,67228.28,65885.44,66264.47
4/26/2011,66971.89,67413.16,66722.43,67144.26
4/25/2011,67058.02,67124.33,66552.06,66972.37
4/20/2011,66164.94,67076.76,66164.94,67058.02
4/19/2011,65416.7,66256.94,65416.7,66158.09
4/18/2011,66688.81,66705.72,65158.47,65415.49
4/15/2011,66281.46,66765.19,65832.39,66684.21
4/14/2011,66483.42,67041.79,66089.52,66278.89
4/13/2011,66908.61,67410.69,66251.35,66486.49
4/12/2011,68153.32,68153.32,66721.12,66896.23
4/11/2011,68718.82,69176.75,68029.3,68164.36
4/8/2011,69179.54,69429.86,68471.84,68718.01
4/7/2011,69039.7,69333.72,68695.01,69176.12
4/6/2011,69841.4,70107.71,68954.26,69036.91
4/5/2011,69703.8,70046.53,69464.82,69837.52
4/4/2011,69269.87,69787.27,69269.87,69703.8
4/1/2011,68588.06,69387.19,68588.06,69268.29
3/31/2011,68000.46,68606.06,68000.46,68586.7
3/30/2011,67422.96,68003.87,67422.96,67997.06
3/29/2011,67194.24,67862.19,67046.08,67418.76
3/28/2011,67766.5,68070.47,67192.82,67192.82
3/25/2011,67528.4,68256.24,67496.93,67765.94
3/24/2011,67798.87,68008.95,67405.91,67532.97
3/23/2011,67570.22,67917.92,67316.69,67795.51
3/22/2011,66683.81,67630.53,66531.26,67578.33
3/21/2011,66886.98,67675.88,66656.48,66689.61
3/18/2011,66216.94,67384.47,66216.94,66879.89
3/17/2011,66016.52,66950.2,66014.71,66215.93
3/16/2011,67010.83,67502.05,65662.68,66002.57
3/15/2011,67167.57,67167.57,65463.02,67005.22
3/14/2011,66684.44,67333.15,66087.73,67169.25
3/11/2011,66041.33,67014.07,65558.87,66684.6
3/10/2011,67255.94,67255.94,65853.94,66040.66
3/9/2011,68010.36,68056.82,67108.77,67263.75
3/4/2011,68137.8,68219.94,67513.6,68012.1
3/3/2011,67283.78,68188.22,67283.78,68145.53
3/2/2011,66241.5,67281.51,66101.24,67281.51
3/1/2011,67380.7,67708.4,66242.63,66242.63
2/28/2011,66909.3,67458.28,66686.78,67383.22
2/25/2011,66951.7,67632.46,66331.07,66902.53
2/24/2011,66909.27,67343.6,66692.81,66948.99
2/23/2011,66439.95,67265.75,66049.36,66910.48
2/22/2011,67254.54,67569.79,66342.18,66439.83
2/21/2011,68066.82,68066.82,67084.92,67258.66
2/18/2011,67684.99,68225.66,67385.93,68066.82
2/17/2011,67579.55,67875.96,67106.62,67684.99
2/16/2011,66341.97,67793.44,66341.97,67576.62
2/15/2011,66557.75,66860.77,66117.13,66341.39
2/14/2011,65751.32,66743.42,65461.57,66557.55
2/11/2011,64581.6,65890.07,64562.16,65755.66
2/10/2011,64217.36,65106.23,64184.89,64577.83
2/9/2011,65767.21,65767.21,64016.36,64217.52
2/8/2011,65359.4,66237.76,65110.46,65771.33
2/7/2011,65272.38,65892.76,64915.83,65362.04
2/4/2011,66752.08,66946.48,65159.73,65269.15
2/3/2011,66688.32,66848.61,66090.82,66764.84
2/2/2011,67844.37,68011.96,66643,66688.48
2/1/2011,66574.88,67921.76,66574.88,67847.34
1/31/2011,66697.12,67165.91,66270.66,66574.88
1/28/2011,68050.71,68181.74,65897.65,66697.57
1/27/2011,68716.83,69107.89,67774.57,68050.71
1/26/2011,69426.64,69556.15,68514.92,68709.22
1/24/2011,69134.47,69512.61,68786.28,69426.57
1/21/2011,69559.87,70026.52,69095.15,69133.09
1/20/2011,70056.42,70083.35,69176.61,69561.53
1/19/2011,70921.27,71189.81,69966.21,70058.08
1/18/2011,70612.23,71093.97,70612.23,70919.75
1/17/2011,70939.58,70939.58,70544.1,70609.07
1/14/2011,70722.96,71184.3,70396.86,70940.22
1/13/2011,71631.13,71923.84,70719.1,70721.44
1/12/2011,70429.44,71632.9,70429.44,71632.9
1/11/2011,70145.55,70647.44,70145.28,70423.44
1/10/2011,70056.05,70133.39,69666.37,70127.04
1/7/2011,70579.9,70782.83,69718.11,70057.2
1/6/2011,71092.5,71167.1,70469.17,70578.83
1/5/2011,70311.43,71172.96,69801.71,71091.03
1/4/2011,69962.1,70317.79,69559.92,70317.79
1/3/2011,69309.98,70470.97,69304.67,69962.32
12/30/2010,68953.18,69527.17,68940.08,69304.81
12/29/2010,68043,69039.76,68043,68952.42
12/28/2010,67810.36,68104.26,67810.36,68040.94
12/27/2010,68476.32,68476.32,67803.16,67803.16
12/23/2010,68470.3,68561.55,68249.62,68485.96
12/22/2010,68218.33,68471.83,67727.33,68470.76
12/21/2010,67261.39,68461.32,67261.39,68214.86
12/20/2010,67979.21,68196.06,67263.6,67263.6
12/17/2010,67304.16,67981.22,66947.65,67981.22
12/16/2010,67874.9,68376.82,67137.97,67306.39
12/15/2010,68740.65,68740.65,67711.25,67870.14
12/14/2010,69126.84,69126.84,68531.27,68742.97
12/13/2010,68341.83,69221.06,68341.83,69126.32
12/10/2010,67889.34,68514.35,67866.49,68341.83
12/9/2010,68173.28,68561.34,67563.46,67879.46
12/8/2010,69338.22,69353.53,68046.17,68174.92
12/7/2010,69563.37,70589.07,69337.64,69337.64
12/6/2010,69759.37,69931.66,69377.85,69551.81
12/3/2010,69529.04,69963.03,68943.28,69766.09
12/2/2010,69341.09,69942.87,69218.65,69527.07
12/1/2010,67731.17,69605.35,67731.17,69345.85
11/30/2010,67900.95,68476.43,67270.61,67705.4
11/29/2010,68218.18,68421.65,67102.94,67908.18
11/26/2010,69349.48,69349.48,68219.09,68226.1
11/25/2010,69634.29,69780.23,69361.63,69361.63
11/24/2010,67954.79,69745.71,67954.79,69629.36
11/23/2010,69628.88,69628.88,67727.97,67952.55
11/22/2010,70897.9,70897.9,69201.58,69632.5
11/19/2010,70773.84,70897.9,70235.98,70897.9
11/18/2010,69716.02,70904.26,69716.02,70781.4
11/17/2010,69189.09,70079.75,69187.22,69708.63
11/16/2010,70364.37,70364.37,68662.39,69192.41
11/12/2010,71191.01,71191.01,70004.48,70367.15
11/11/2010,71638.98,71638.98,70940.6,71195.16
11/10/2010,71673.52,71854.38,70867.86,71638.38
11/9/2010,72654.23,73044.68,71651.17,71679.47
11/8/2010,72606.58,72875.38,72336.04,72657.37
11/5/2010,72987.2,72987.2,72534.04,72606.58
11/4/2010,71909.64,73103.28,71909.64,72995.69
11/3/2010,71560.33,72109.97,71510.43,71904.77
11/1/2010,70686.21,71751.32,70673.21,71560.93
10/29/2010,70322.43,70775.7,70322.43,70673.3
10/28/2010,70572.73,71262.91,70233.67,70320.13
10/27/2010,70735.05,70844.41,70059.33,70568.94
10/26/2010,69582.37,70833.85,69054.7,70740.39
10/25/2010,69535.66,70230.79,69450.62,69580.28
10/22/2010,69658.34,70311.61,68847.04,69529.73
10/21/2010,70406.16,70958.17,68951.65,69652.1
10/20/2010,69863.49,70720.32,69813.73,70404.68
10/19/2010,71734.93,71734.93,69628.37,69863.58
10/18/2010,71830.18,71884.32,71340.66,71735.53
10/15/2010,71698.63,72139.59,71351.38,71830.18
10/14/2010,71675.65,71961.27,71263.87,71692.29
10/13/2010,70949.95,71994.8,70949.95,71674.9
10/11/2010,70810.22,71110.51,70810.22,70946.49
10/8/2010,69920.89,70827.75,69698.03,70808.8
10/7/2010,70545.06,70738.87,69313.57,69918.4
10/6/2010,71284.08,71290.43,70342.87,70541.37
10/5/2010,70389.77,71285.03,70389.77,71283.11
10/4/2010,70230.07,70551.26,70089.01,70384.92
10/1/2010,69438.23,70242.59,69227.96,70229.35
9/30/2010,69229.71,69736.76,68924.43,69429.78
9/29/2010,69224.78,69419.89,68958.05,69228.24
9/28/2010,68817.16,69431.02,68454.87,69227.63
9/27/2010,68197.38,68926.35,68011.36,68815.97
9/24/2010,68800.33,69571.16,68021.31,68196.48
9/23/2010,68320.66,69600.85,67892.34,68794.32
9/22/2010,67710.59,68549.08,67346.31,68325.18
9/21/2010,68188.93,68255.32,67528.23,67719.13
9/20/2010,67087.46,68241.11,67009.45,68190.46
9/17/2010,67664.74,67773.03,66992.96,67089.12
9/16/2010,68102.83,68102.83,67506.97,67662.99
9/15/2010,67689.67,68107.21,67119.35,68106.85
9/14/2010,68029.68,68092.84,67561.34,67691.85
9/13/2010,66807.35,68141.51,66807.35,68030.58
9/10/2010,66621.87,66919.8,66459.39,66806.79
9/9/2010,66411.3,66806.5,66352.84,66624.1
9/8/2010,66739.29,66739.29,66101.43,66407.28
9/6/2010,66678.62,66949.28,66379.67,66747.3
9/3/2010,66811.92,67672.77,66541.1,66678.62
9/2/2010,67072.53,67167.76,66404.82,66808.08
9/1/2010,65154.26,67072.53,65154.26,67072.53
8/31/2010,64261.77,65181.93,64201.99,65145.45
8/30/2010,65585.14,65585.14,64254.51,64260.79
8/27/2010,63875.28,65589.15,63847.56,65585.14
8/26/2010,64801.59,65270.95,63803.94,63867.48
8/25/2010,65156.2,65156.2,64163.55,64803.43
8/24/2010,65946.32,65946.32,65012.56,65156.36
8/23/2010,66677.71,67175.24,65981.86,65981.86
8/20/2010,66891.65,66891.65,66336.57,66677.16
8/19/2010,67640.83,67712.83,66823.59,66887.13
8/18/2010,67583.61,67745.45,67005.75,67638.38
8/17/2010,66701.89,67665.64,66701.89,67583.77
8/16/2010,66260.42,66867.71,66186.95,66701.89
8/13/2010,65963.88,66589.9,65921.43,66264.43
8/12/2010,65787.87,66027.35,65257.27,65966.17
8/11/2010,67216.74,67216.74,65690.39,65790.29
8/10/2010,67836.11,67836.11,66946.43,67223.23
8/9/2010,68096.39,68512.67,67749.39,67862.28
8/6/2010,68416.11,68508.95,67685.68,68094.76
8/5/2010,68271.44,68470.97,68002.47,68411.72
8/4/2010,67995.9,68534.2,67577.4,68272
8/3/2010,68516.8,68560.68,67942.44,67997.36
8/2/2010,67523.94,68753.77,67523.94,68517.46
7/30/2010,66950.94,67608.09,66217.88,67515.4
7/29/2010,66795.63,67428.2,66596.03,66953.83
7/28/2010,66669.63,67050.77,66427.17,66808.25
7/27/2010,66449.41,67102.17,66293.03,66674.44
7/26/2010,66321.87,66618.61,66150.64,66443.26
7/23/2010,65748.1,66322.99,65427.34,66322.99
7/22/2010,64503.73,66212.79,64503.73,65748.1
7/21/2010,64468.1,65136.2,64209.24,64476.84
7/20/2010,63289.83,64481.19,62901.91,64462.5
7/19/2010,62350.9,63299.85,62350.9,63297.04
7/16/2010,63486.97,63492.16,62298.21,62339.27
7/15/2010,63482.46,63612.24,62960.36,63489.37
7/14/2010,63685.65,63687.5,63014.77,63479.46
7/13/2010,62964.31,63777.14,62964.31,63685.56
7/12/2010,63477.43,63972.36,62749.61,62960.1
7/8/2010,63281.52,63595.7,62894.62,63476.32
7/7/2010,62066.9,63313.36,62004.44,63283.8
7/6/2010,60869.54,62450.61,60869.54,62064.75
7/5/2010,61435.53,61667.07,60796.2,60865.27
7/2/2010,61236.2,61811.57,60763.62,61429.79
7/1/2010,60934.58,61381.03,60055.71,61236.2
6/30/2010,61971.59,62644.69,60935.9,60935.9
6/29/2010,64215.55,64215.55,61670.12,61977.91
6/28/2010,64825.14,65104.67,64225.22,64225.22
6/25/2010,63936.7,64868.94,63806.08,64823.83
6/24/2010,65153.81,65153.81,63735.61,63936.7
6/23/2010,64811.84,65160.67,64247.47,65160.33
6/22/2010,64833.9,65830.86,64689.59,64810.62
6/21/2010,64441.79,65516.85,64441.79,64829.03
6/18/2010,64542.01,64940.57,64239.13,64437.58
6/17/2010,64744.6,65182.01,64114.55,64540.91
6/16/2010,64442.19,65097.18,63974.28,64750.71
6/15/2010,63533.58,64554.35,63533.58,64442.27
6/14/2010,63613.29,64295.85,63529.36,63532.85
6/11/2010,63043.83,63766.11,62370.79,63605.38
6/10/2010,61484.49,63146.32,61484.49,63048.8
6/9/2010,61799.45,62684.49,61478.61,61478.61
6/8/2010,61186.76,62000.13,61186.76,61793.64
6/7/2010,61674.96,62118.67,61099.17,61182.92
6/4/2010,62940.34,62940.34,61422.19,61675.75
6/2/2010,61836.08,63197.71,61813.53,62942.91
6/1/2010,63033.1,63033.1,61605.43,61840.99
5/31/2010,61949.75,63046.51,61949.75,63046.51
5/28/2010,62080.34,62246.9,61305.31,61946.99
5/27/2010,60191.17,62261.95,60188.55,62091.77
5/26/2010,59182.17,60701.42,59178.74,60190.36
5/25/2010,59911.8,59911.8,57876.18,59184.08
5/24/2010,60254.88,60849.81,59814.59,59915.14
5/21/2010,58192.39,60302.72,57996.6,60259.33
5/20/2010,59684.32,59684.32,57633.9,58192.08
5/19/2010,60841.08,60849.87,59068.09,59689.32
5/18/2010,62870.62,63529.29,60809.83,60841.08
5/17/2010,63406.48,63593.46,61824.6,62866.26
5/14/2010,64786.55,64786.55,63049.8,63412.47
5/13/2010,65222.63,65427.44,64737.75,64788.22
5/12/2010,64438.1,65351.09,64438.1,65223.63
5/11/2010,65448.75,65732.6,64424.89,64424.89
5/10/2010,62871.98,66083.32,62871.98,65452.68
5/7/2010,63416.45,63945.25,61662.52,62870.88
5/6/2010,64914.73,65533.22,60774.25,63414.22
5/5/2010,64859.43,65611.84,63533.43,64914.17
5/4/2010,67116.31,67116.31,64588.17,64869.32
5/3/2010,67533.75,67968.73,66722.64,67119.41
4/30/2010,67975.08,67975.08,67242.66,67529.73
4/29/2010,66660.74,68012.4,66660.74,67978.05
4/28/2010,66512.66,67253.27,65914.2,66655.71
4/27/2010,68868.17,68868.17,66499.1,66511.1
4/26/2010,69509.36,69810.17,68813.33,68871.94
4/23/2010,69387.87,69709.07,68831.86,69509.49
4/22/2010,69312.97,69527.72,68080.81,69386.41
4/20/2010,69100.69,69701.84,69100.69,69318.44
4/19/2010,69418.33,69431.13,68377.96,69097.58
4/16/2010,70521.83,70521.83,69012.98,69421.35
4/15/2010,71036.07,71065.5,70429.28,70524.35
4/14/2010,70793.63,71207.26,70628.28,71034.85
4/13/2010,70618.37,71053.49,70168.89,70792.4
4/12/2010,71413.68,71606.79,70505.44,70614.36
4/9/2010,71783.17,71989.18,71306.97,71417.27
4/8/2010,70792.54,71805.04,70461.58,71784.78
4/7/2010,71092.38,71257.35,70531.05,70792.94
4/6/2010,71289.64,71711.44,70822.82,71095.65
4/5/2010,71148.46,71645.26,71148.46,71289.68
4/1/2010,70374.54,71401.09,70373.04,71136.34
3/31/2010,69959.58,70391.8,69573.05,70371.54
3/30/2010,69941.84,70450.66,69750.47,69959.58
3/29/2010,68681.26,69942.63,68681.26,69939.12
3/26/2010,68442.21,68909.82,68024.37,68682.66
3/25/2010,68915.99,69571.96,68376.52,68441.66
3/24/2010,69382.16,69677.2,68743.65,68913.4
3/23/2010,69048.74,69612.73,68913.43,69386.72
3/22/2010,68813.61,69121.09,67899.04,69041.73
3/19/2010,69701.14,69998.36,68773.09,68828.98
3/18/2010,69725.92,70127.72,68972.41,69697.33
3/17/2010,69944.69,70423.95,69376.19,69723.24
3/16/2010,69023.46,69948.99,69021.8,69942.21
3/15/2010,69339.5,69384.1,68622.76,69023.75
3/12/2010,69900.63,70486.15,69341.38,69341.38
3/11/2010,69980.85,70183.45,69411.4,69884.61
